loss,mae,val_loss,val_mae,road_id
0.05965939536690712,0.17658433318138123,0.05789372697472572,0.17656992375850677,NL-005
0.06031598150730133,0.1771572232246399,0.06256313621997833,0.1789446622133255,NL-005
0.05913965776562691,0.17624562978744507,0.05685226246714592,0.17562654614448547,NL-005
0.0603763572871685,0.17842519283294678,0.057835716754198074,0.17632246017456055,NL-005
0.05727682262659073,0.1731848269701004,0.05784537270665169,0.17018280923366547,NL-005
0.05740189924836159,0.17411258816719055,0.05619709566235542,0.16975532472133636,NL-005
0.056366123259067535,0.17314264178276062,0.05980168655514717,0.17515257000923157,NL-005
0.05609665811061859,0.17274944484233856,0.05706639587879181,0.1738845854997635,NL-005
0.25980523228645325,0.369412362575531,0.07001173496246338,0.19941481947898865,NL-006
0.09963418543338776,0.23500391840934753,0.058231573551893234,0.17673863470554352,NL-006
0.0893283262848854,0.2197836935520172,0.06542933732271194,0.1916104108095169,NL-006
0.08098635077476501,0.2104005664587021,0.060444898903369904,0.17465506494045258,NL-006
0.07951315492391586,0.2037498652935028,0.054413530975580215,0.16831769049167633,NL-006
0.0743044912815094,0.20146729052066803,0.05856470391154289,0.17887969315052032,NL-006
0.07108396291732788,0.19494301080703735,0.05340885370969772,0.16557219624519348,NL-006
0.07002612203359604,0.1928805559873581,0.05403592064976692,0.16977669298648834,NL-006
0.07009097188711166,0.19219285249710083,0.0520276203751564,0.16430556774139404,NL-006
0.06710485368967056,0.1893850862979889,0.054050806909799576,0.16385036706924438,NL-006
0.06977098435163498,0.19111959636211395,0.05415336787700653,0.1711043119430542,NL-006
0.06689104437828064,0.18794481456279755,0.05209439620375633,0.1641846001148224,NL-006
0.06418406963348389,0.18441547453403473,0.05327378585934639,0.16183200478553772,NL-006
0.06349878758192062,0.1818966418504715,0.05177978798747063,0.16483183205127716,NL-006
0.06412839144468307,0.18310153484344482,0.05501280352473259,0.1684466153383255,NL-006
0.061875008046627045,0.17959286272525787,0.055748652666807175,0.1684640794992447,NL-006
0.06140263378620148,0.17836320400238037,0.05163232237100601,0.16479575634002686,NL-006
0.06179553270339966,0.17799465358257294,0.05006520450115204,0.16073870658874512,NL-006
0.06239103153347969,0.18027843534946442,0.053913433104753494,0.16758668422698975,NL-006
0.06008113548159599,0.17808033525943756,0.055455196648836136,0.17673233151435852,NL-006
0.062092192471027374,0.17907004058361053,0.05142267793416977,0.16231223940849304,NL-006
0.06015291064977646,0.17741762101650238,0.05265761539340019,0.1656288206577301,NL-006
0.05907302722334862,0.1755523979663849,0.05328458920121193,0.17254580557346344,NL-006
0.06117451563477516,0.17666345834732056,0.05295785143971443,0.16752277314662933,NL-006
0.05826215445995331,0.1734648048877716,0.05585551634430885,0.17997093498706818,NL-006
0.058628812432289124,0.1738593578338623,0.05399448424577713,0.1696086823940277,NL-006
0.22480657696723938,0.3336799144744873,0.07211329787969589,0.19641345739364624,NL-007
0.08788634091615677,0.21943064033985138,0.08097779005765915,0.19653040170669556,NL-007
0.0774848535656929,0.2031315714120865,0.0526575893163681,0.1665780246257782,NL-007
0.07239778339862823,0.19591693580150604,0.054304372519254684,0.17290961742401123,NL-007
0.06935277581214905,0.19165180623531342,0.05537869408726692,0.17291855812072754,NL-007
